id,dayNight,temp,wind,condition,venue_id,home_probablePitcher,away_probablePitcher,gameNumber,doubleHeader,season,homeTeam_id,awayTeam_id
2019/04/06/tormlb-clemlb-1,day,58,"8 mph, In From CF",Partly Cloudy,5,471911,623381,1,N,2019,114,141
2019/04/06/wasmlb-nynmlb-1,day,59,"5 mph, L To R",Sunny,3289,571927,571578,1,N,2019,121,120
2019/04/07/bosmlb-arimlb-1,day,76,"0 mph, None",Roof Closed,15,518876,584171,1,N,2019,109,111
2019/04/07/chnmlb-milmlb-1,day,64,"0 mph, None",Roof Closed,32,605200,543294,1,N,2019,158,112
2019/04/07/cinmlb-pitmlb-1,day,72,"5 mph, In From LF",Partly Cloudy,31,502042,543101,1,N,2019,134,113
2019/04/07/kcamlb-detmlb-1,day,62,"6 mph, L To R",Partly Cloudy,2394,475115,641745,1,N,2019,116,118
2019/04/07/lanmlb-colmlb-1,night,66,"8 mph, Out To CF",Partly Cloudy,19,518452,628711,1,N,2019,115,119
2019/04/07/miamlb-atlmlb-1,day,76,"9 mph, L To R",Sunny,4705,656794,592761,1,N,2019,144,146
2019/04/07/minmlb-phimlb-1,day,71,"6 mph, Out To CF",Partly Cloudy,2681,621107,621244,1,N,2019,143,142
2019/04/07/nyamlb-balmlb-1,day,65,"7 mph, R To L",Partly Cloudy,2,605276,593334,1,N,2019,110,147
2019/04/07/oakmlb-houmlb-1,day,73,"0 mph, None",Roof Closed,2392,502748,571666,1,N,2019,117,133
2019/04/07/sdnmlb-slnmlb-1,day,74,"9 mph, Out To LF",Cloudy,2889,425794,621381,1,N,2019,138,135
2019/04/07/seamlb-chamlb-1,day,63,"7 mph, R To L",Partly Cloudy,4,467100,453281,1,N,2019,145,136
2019/04/07/tbamlb-sfnmlb-1,day,64,"10 mph, Out To CF",Partly Cloudy,2395,519141,630023,1,N,2019,137,139
2019/04/07/texmlb-anamlb-1,day,75,"6 mph, Out To RF",Partly Cloudy,1,608717,571946,1,N,2019,108,140
2019/04/07/tormlb-clemlb-1,day,70,"10 mph, Out To LF",Partly Cloudy,5,605182,573186,1,N,2019,114,141
2019/04/07/wasmlb-nynmlb-1,day,63,"12 mph, Out To LF",Sunny,3289,554430,453286,1,N,2019,121,120
2019/04/08/atlmlb-colmlb-1,night,73,"4 mph, Out To LF",Partly Cloudy,19,607536,527054,1,N,2019,115,144
2019/04/08/lanmlb-slnmlb-1,night,75,"5 mph, R To L",Sunny,2889,571945,547943,1,N,2019,138,119
2019/04/08/milmlb-anamlb-1,night,77,"7 mph, R To L",Partly Cloudy,1,502239,468504,1,N,2019,108,158
2019/04/08/nyamlb-houmlb-1,night,81,"11 mph, In From CF",Partly Cloudy,2392,434378,547888,1,N,2019,117,147
2019/04/08/oakmlb-balmlb-1,night,74,"13 mph, Out To RF",Partly Cloudy,2,488768,462136,1,N,2019,110,133
2019/04/08/pitmlb-chnmlb-1,day,65,"10 mph, R To L",Partly Cloudy,17,452657,592791,1,N,2019,112,134
2019/04/08/sdnmlb-sfnmlb-1,night,60,"4 mph, L To R",Overcast,2395,518516,641778,1,N,2019,137,135
2019/04/08/seamlb-kcamlb-1,night,77,"6 mph, L To R",Clear,7,456701,433587,1,N,2019,118,136
2019/04/08/tbamlb-chamlb-1,day,66,"6 mph, L To R",Partly Cloudy,4,607074,605483,1,N,2019,145,139
2019/04/08/wasmlb-phimlb-1,night,78,"17 mph, L To R",Partly Cloudy,2681,592826,434671,1,N,2019,143,120
2019/04/09/atlmlb-colmlb-1,night,74,"4 mph, R To L",Cloudy,19,608566,608331,1,N,2019,115,144
2019/04/09/clemlb-detmlb-1,day,56,"14 mph, L To R",Partly Cloudy,2394,519455,446372,1,N,2019,116,114
2019/04/09/lanmlb-slnmlb-1,night,71,"7 mph, L To R",Sunny,2889,641712,548389,1,N,2019,138,119
2019/04/09/miamlb-cinmlb-1,night,69,"11 mph, Varies",Partly Cloudy,2602,622491,570632,1,N,2019,113,146
2019/04/09/milmlb-anamlb-1,night,70,"11 mph, L To R",Clear,1,518774,642547,1,N,2019,108,158
2019/04/09/minmlb-nynmlb-1,night,46,"10 mph, In From RF",Cloudy,3289,594798,502043,1,N,2019,121,142
2019/04/09/nyamlb-houmlb-1,night,73,"0 mph, None",Roof Closed,2392,543037,642528,1,N,2019,117,147
2019/04/09/oakmlb-balmlb-1,night,79,"14 mph, Out To RF",Partly Cloudy,2,607644,474463,1,N,2019,110,133
2019/04/09/sdnmlb-sfnmlb-1,night,60,"25 mph, L To R",Partly Cloudy,2395,502706,664192,1,N,2019,137,135
2019/04/09/seamlb-kcamlb-1,night,74,"7 mph, R To L",Clear,7,596001,594835,1,N,2019,118,136
2019/04/09/tbamlb-chamlb-1,day,62,"9 mph, L To R",Partly Cloudy,4,429722,450203,1,N,2019,145,139
2019/04/09/texmlb-arimlb-1,night,93,"21 mph, Out To RF",Clear,15,425844,501985,1,N,2019,109,140
2019/04/09/tormlb-bosmlb-1,day,41,"10 mph, Out To RF",Cloudy,3,519242,533167,1,N,2019,111,141
2019/04/09/wasmlb-phimlb-1,night,69,"13 mph, Out To CF",Cloudy,2681,605400,544931,1,N,2019,143,120
2019/04/10/clemlb-detmlb-1,day,42,"10 mph, L To R",Cloudy,2394,571510,545333,1,N,2019,116,114
2019/04/10/lanmlb-slnmlb-1,night,75,"16 mph, Out To LF",Cloudy,2889,656427,628317,1,N,2019,138,119
2019/04/10/miamlb-cinmlb-1,night,68,"7 mph, Out To RF",Cloudy,2602,641816,670950,1,N,2019,113,146
2019/04/10/milmlb-anamlb-1,night,70,"9 mph, Out To RF",Clear,1,570240,605540,1,N,2019,108,158
2019/04/10/minmlb-nynmlb-1,night,54,"16 mph, L To R",Clear,3289,592789,543606,1,N,2019,121,142
2019/04/10/nyamlb-houmlb-1,night,83,"13 mph, Out To LF",Clear,2392,543521,572020,1,N,2019,117,147
2019/04/10/oakmlb-balmlb-1,night,65,"5 mph, Out To RF",Cloudy,2,573185,593423,1,N,2019,110,133
2019/04/10/pitmlb-chnmlb-1,night,40,"20 mph, In From RF",Cloudy,17,506433,543475,1,N,2019,112,134
2019/04/10/sdnmlb-sfnmlb-1,day,61,"11 mph, Out To CF",Partly Cloudy,2395,605446,676606,1,N,2019,137,135
2019/04/10/seamlb-kcamlb-1,night,82,"13 mph, Out To LF",Cloudy,7,641571,579328,1,N,2019,118,136
2019/04/10/tbamlb-chamlb-1,day,39,"14 mph, L To R",Cloudy,4,625643,607192,1,N,2019,145,139
2019/04/10/texmlb-arimlb-1,night,73,"23 mph, Out To RF",Clear,15,592662,458681,1,N,2019,109,140
2019/04/10/wasmlb-phimlb-1,night,61,"9 mph, In From CF",Partly Cloudy,2681,601713,476451,1,N,2019,143,120
2019/04/11/clemlb-detmlb-1,day,43,"23 mph, In From LF",Partly Cloudy,2394,605513,669456,1,N,2019,116,114
2019/04/11/colmlb-sfnmlb-1,night,58,"23 mph, Out To CF",Partly Cloudy,2395,502188,592351,1,N,2019,137,115
2019/04/11/lanmlb-slnmlb-1,day,74,"16 mph, R To L",Cloudy,2889,608379,621111,1,N,2019,138,119
2019/04/11/miamlb-cinmlb-1,day,71,"10 mph, In From CF",Partly Cloudy,2602,543243,641154,1,N,2019,113,146
2019/04/11/nynmlb-atlmlb-1,night,78,"12 mph, In From LF",Partly Cloudy,4705,592332,571927,1,N,2019,144,121
2019/04/11/oakmlb-balmlb-1,day,53,"10 mph, In From RF",Partly Cloudy,2,605164,605156,1,N,2019,110,133
2019/04/11/pitmlb-chnmlb-1,night,50,"11 mph, In From RF",Cloudy,17,500779,605397,1,N,2019,112,134
2019/04/11/sdnmlb-arimlb-1,night,74,"15 mph, Out To RF",Cloudy,15,643327,658648,1,N,2019,109,135
2019/04/11/seamlb-kcamlb-1,day,53,"22 mph, L To R",Partly Cloudy,7,605347,502190,1,N,2019,118,136
2019/04/11/tormlb-bosmlb-1,night,46,"8 mph, Out To CF",Cloudy,3,543135,592717,1,N,2019,111,141
2019/04/12/anamlb-chnmlb-1,day,50,"19 mph, Out To CF",Partly Cloudy,17,430935,572140,1,N,2019,112,108
2019/04/12/balmlb-bosmlb-1,night,52,"9 mph, Out To LF",Cloudy,3,593958,605276,1,N,2019,111,110
2019/04/12/chamlb-nyamlb-1,night,61,"14 mph, Out To LF",Cloudy,3313,457918,608337,1,N,2019,147,145
2019/04/12/clemlb-kcamlb-1,night,56,"13 mph, L To R",Clear,7,641745,471911,1,N,2019,118,114
2019/04/12/colmlb-sfnmlb-1,night,61,"15 mph, Out To CF",Clear,2395,519141,518452,1,N,2019,137,115
2019/04/12/houmlb-seamlb-1,night,56,"1 mph, Out To RF",Cloudy,680,453281,489119,1,N,2019,136,117
2019/04/12/milmlb-lanmlb-1,night,69,"7 mph, Out To RF",Clear,22,628711,669203,1,N,2019,119,158
2019/04/12/nynmlb-atlmlb-1,night,75,"6 mph, L To R",Cloudy,4705,657140,554430,1,N,2019,144,121
2019/04/12/oakmlb-texmlb-1,night,69,"11 mph, L To R",Partly Cloudy,13,592767,571666,1,N,2019,140,133
2019/04/12/phimlb-miamlb-1,night,80,"12 mph, In From RF",Partly Cloudy,4169,645261,453562,1,N,2019,146,143
2019/04/12/pitmlb-wasmlb-1,night,67,"8 mph, R To L",Overcast,3309,571578,592866,1,N,2019,120,134
2019/04/12/sdnmlb-arimlb-1,night,75,"11 mph, Out To CF",Partly Cloudy,15,596133,663978,1,N,2019,109,135
2019/04/12/tbamlb-tormlb-1,night,68,"0 mph, None",Roof Closed,14,663423,592773,1,N,2019,141,139
2019/04/13/anamlb-chnmlb-1,day,50,"15 mph, Out To RF",Sunny,17,543294,608717,1,N,2019,112,108
2019/04/13/balmlb-bosmlb-1,day,64,"15 mph, Out To LF",Cloudy,3,519144,488768,1,N,2019,111,110
2019/04/13/chamlb-nyamlb-1,day,69,"8 mph, R To L",Partly Cloudy,3313,282332,467100,1,N,2019,147,145
2019/04/13/clemlb-kcamlb-1,night,55,"12 mph, L To R",Cloudy,7,456701,622446,1,N,2019,118,114
2019/04/13/colmlb-sfnmlb-1,day,66,"6 mph, Out To CF",Partly Cloudy,2395,518516,607536,1,N,2019,137,115
2019/04/13/detmlb-minmlb-1,day,37,"11 mph, Out To RF",Cloudy,3312,501381,475115,1,N,2019,142,116
2019/04/13/houmlb-seamlb-1,night,53,"3 mph, L To R",Partly Cloudy,680,433587,434378,1,N,2019,136,117
2019/04/13/milmlb-lanmlb-1,night,71,"6 mph, L To R",Clear,22,657571,605200,1,N,2019,119,158
2019/04/13/nynmlb-atlmlb-1,night,79,"8 mph, In From LF",Partly Cloudy,4705,656794,450306,1,N,2019,144,121
2019/04/13/phimlb-miamlb-1,night,79,"11 mph, R To L",Partly Cloudy,4169,592761,621107,1,N,2019,146,143
2019/04/13/pitmlb-wasmlb-1,day,72,"9 mph, Out To LF",Cloudy,3309,434671,502042,1,N,2019,120,134
2019/04/13/sdnmlb-arimlb-1,night,72,"0 mph, None",Roof Closed,15,518876,621381,1,N,2019,109,135
2019/04/13/slnmlb-cinmlb-1,night,92,"12 mph, L To R",Clear,2701,543699,425794,1,N,2019,113,138
2019/04/13/tbamlb-tormlb-1,day,68,"0 mph, None",Roof Closed,14,453329,605483,1,N,2019,141,139
2019/04/14/balmlb-bosmlb-1,day,63,"6 mph, Varies",Partly Cloudy,3,456034,607644,1,N,2019,111,110
2019/04/14/chamlb-nyamlb-1,day,66,"11 mph, Out To LF",Partly Cloudy,3313,547888,607074,1,N,2019,147,145
2019/04/14/clemlb-kcamlb-1,day,52,"12 mph, L To R",Sunny,7,596001,446372,1,N,2019,118,114
2019/04/14/colmlb-sfnmlb-1,day,59,"15 mph, Out To CF",Partly Cloudy,2395,502706,608566,1,N,2019,137,115
2019/04/14/detmlb-minmlb-1,day,40,"9 mph, In From CF",Partly Cloudy,3312,621244,519455,1,N,2019,142,116
2019/04/14/houmlb-seamlb-1,day,50,"1 mph, R To L",Cloudy,680,594835,543037,1,N,2019,136,117
2019/04/14/milmlb-lanmlb-1,day,74,"5 mph, Out To CF",Partly Cloudy,22,548389,468504,1,N,2019,119,158
2019/04/14/nynmlb-atlmlb-1,night,67,"15 mph, R To L",Partly Cloudy,4705,527054,594798,1,N,2019,144,121
2019/04/14/oakmlb-texmlb-1,day,64,"9 mph, Out To CF",Sunny,13,592716,474463,1,N,2019,140,133
2019/04/14/phimlb-miamlb-1,day,76,"0 mph, None",Roof Closed,4169,570632,592826,1,N,2019,146,143
2019/04/14/pitmlb-wasmlb-1,day,73,"10 mph, Out To LF",Cloudy,3309,453286,592791,1,N,2019,120,134
2019/04/14/sdnmlb-arimlb-1,day,71,"0 mph, None",Roof Closed,15,425844,641778,1,N,2019,109,135
2019/04/14/slnmlb-cinmlb-1,day,75,"5 mph, Varies",Sunny,2701,543101,571945,1,N,2019,113,138
2019/04/14/tbamlb-tormlb-1,day,68,"0 mph, None",Roof Closed,14,573186,450203,1,N,2019,141,139
2019/04/15/anamlb-texmlb-1,night,76,"18 mph, In From RF",Partly Cloudy,13,571946,502239,1,N,2019,140,108
2019/04/15/balmlb-bosmlb-1,day,56,"9 mph, Out To LF",Cloudy,3,584171,573185,1,N,2019,111,110
2019/04/15/chnmlb-miamlb-1,night,84,"10 mph, L To R",Partly Cloudy,4169,670950,506433,1,N,2019,146,112
2019/04/15/cinmlb-lanmlb-1,night,60,"6 mph, Out To RF",Partly Cloudy,22,477132,622491,1,N,2019,119,113
2019/04/15/clemlb-seamlb-1,night,54,"4 mph, Out To RF",Cloudy,680,579328,545333,1,N,2019,136,114
2019/04/15/colmlb-sdnmlb-1,night,60,"10 mph, L To R",Cloudy,2680,664192,622608,1,N,2019,135,115
2019/04/15/kcamlb-chamlb-1,night,47,"9 mph, R To L",Cloudy,4,429722,641571,1,N,2019,145,118
2019/04/15/nynmlb-phimlb-1,night,50,"24 mph, L To R",Cloudy,2681,605400,592789,1,N,2019,143,121
2019/04/15/slnmlb-milmlb-1,night,61,"0 mph, None",Roof Closed,32,642547,641712,1,N,2019,158,138
2019/04/15/tormlb-minmlb-1,night,54,"13 mph, In From CF",Cloudy,3312,527048,533167,1,N,2019,142,141
2019/04/16/anamlb-texmlb-1,night,74,"15 mph, R To L",Cloudy,13,501985,642545,1,N,2019,140,108
2019/04/16/arimlb-atlmlb-1,night,74,"6 mph, In From RF",Clear,4705,608331,592662,1,N,2019,144,109
2019/04/16/balmlb-tbamlb-1,night,72,"0 mph, None",Dome,12,607192,605164,1,N,2019,139,110
2019/04/16/bosmlb-nyamlb-1,night,63,"12 mph, In From RF",Partly Cloudy,3313,572020,519242,1,N,2019,147,111
2019/04/16/chnmlb-miamlb-1,night,77,"12 mph, L To R",Partly Cloudy,4169,641154,500779,1,N,2019,146,112
2019/04/16/cinmlb-lanmlb-1,night,61,"5 mph, Out To RF",Partly Cloudy,22,628317,641816,1,N,2019,119,113
2019/04/16/clemlb-seamlb-1,night,54,"0 mph, Out To CF",Roof Closed,680,502190,669456,1,N,2019,136,114
2019/04/16/colmlb-sdnmlb-1,night,62,"10 mph, L To R",Overcast,2680,676606,592351,1,N,2019,135,115
2019/04/16/houmlb-oakmlb-1,night,61,"15 mph, Out To RF",Clear,10,462136,543521,1,N,2019,133,117
2019/04/16/kcamlb-chamlb-1,night,55,"9 mph, L To R",Overcast,4,625643,605347,1,N,2019,145,118
2019/04/16/nynmlb-phimlb-1,night,63,"13 mph, L To R",Cloudy,2681,601713,571927,1,N,2019,143,121
2019/04/16/pitmlb-detmlb-1,night,57,"8 mph, L To R",Partly Cloudy,2394,571510,605397,1,N,2019,116,134
2019/04/16/sfnmlb-wasmlb-1,night,69,"7 mph, Out To LF",Clear,3309,544931,605446,1,N,2019,120,137
2019/04/16/slnmlb-milmlb-1,night,64,"0 mph, None",Roof Closed,32,605540,656427,1,N,2019,158,138
2019/04/16/tormlb-minmlb-1,night,66,"5 mph, In From RF",Partly Cloudy,3312,502043,592717,1,N,2019,142,141
2019/04/17/anamlb-texmlb-1,night,80,"14 mph, In From RF",Clear,13,458681,518774,1,N,2019,140,108
2019/04/17/arimlb-atlmlb-1,night,78,"8 mph, In From RF",Partly Cloudy,4705,592332,643327,1,N,2019,144,109
2019/04/17/balmlb-tbamlb-1,night,72,"0 mph, None",Dome,12,592773,605276,1,N,2019,139,110
2019/04/17/bosmlb-nyamlb-1,night,56,"12 mph, R To L",Partly Cloudy,3313,457918,543135,1,N,2019,147,111
2019/04/17/chnmlb-miamlb-1,night,80,"10 mph, L To R",Partly Cloudy,4169,645261,430935,1,N,2019,146,112
2019/04/17/cinmlb-lanmlb-1,day,73,"4 mph, L To R",Sunny,22,621111,543243,1,N,2019,119,113
2019/04/17/clemlb-seamlb-1,day,62,"1 mph, R To L",Partly Cloudy,680,657024,471911,1,N,2019,136,114
2019/04/17/houmlb-oakmlb-1,night,67,"10 mph, Out To RF",Clear,10,593423,489119,1,N,2019,133,117
2019/04/17/kcamlb-chamlb-1,day,64,"11 mph, In From LF",Cloudy,4,608337,641745,1,N,2019,145,118
2019/04/17/nynmlb-phimlb-1,day,62,"10 mph, Out To CF",Partly Cloudy,2681,453562,554430,1,N,2019,143,121
2019/04/17/pitmlb-detmlb-1,night,56,"11 mph, In From CF",Partly Cloudy,2394,605513,592866,1,N,2019,116,134
2019/04/17/sfnmlb-wasmlb-1,night,65,"13 mph, In From RF",Partly Cloudy,3309,476451,502188,1,N,2019,120,137
2019/04/17/slnmlb-milmlb-1,day,61,"0 mph, None",Roof Closed,32,669203,608379,1,N,2019,158,138
2019/04/17/tormlb-minmlb-1,night,44,"13 mph, L To R",Drizzle,3312,543606,663423,1,N,2019,142,141
2019/04/18/arimlb-atlmlb-1,day,71,"9 mph, In From CF",Cloudy,4705,647336,596133,1,N,2019,144,109
2019/04/18/balmlb-tbamlb-1,night,72,"0 mph, None",Dome,12,621056,488768,1,N,2019,139,110
2019/04/18/chamlb-detmlb-1,day,64,"18 mph, R To L",Overcast,2394,475115,467100,1,N,2019,116,145
2019/04/18/cinmlb-sdnmlb-1,night,64,"11 mph, L To R",Clear,2680,663978,543699,1,N,2019,135,113
2019/04/18/kcamlb-nyamlb-1,night,59,"10 mph, In From RF",Partly Cloudy,3313,593334,456701,1,N,2019,147,118
2019/04/18/lanmlb-milmlb-1,night,64,"0 mph, None",Roof Closed,32,605200,628711,1,N,2019,158,119
2019/04/18/phimlb-colmlb-1,night,59,"9 mph, Varies",Partly Cloudy,19,607536,621107,1,N,2019,115,143
2019/04/18/seamlb-anamlb-1,night,77,"7 mph, Out To CF",Clear,1,608717,433587,1,N,2019,108,136
2019/04/18/sfnmlb-wasmlb-1,day,70,"6 mph, Varies",Partly Cloudy,3309,571578,519141,1,N,2019,120,137
2019/04/18/tormlb-minmlb-1,day,46,"11 mph, L To R",Overcast,3312,501381,453329,1,N,2019,142,141
2019/04/19/arimlb-chnmlb-1,day,44,"26 mph, In From CF",Partly Cloudy,17,543294,518876,1,N,2019,112,109
2019/04/19/bosmlb-tbamlb-1,night,72,"0 mph, None",Dome,12,592773,593958,1,N,2019,139,111
2019/04/19/chamlb-detmlb-1,night,40,"18 mph, L To R",Cloudy,2394,519455,607074,1,N,2019,116,145
2019/04/19/cinmlb-sdnmlb-1,night,61,"9 mph, Out To RF",Partly Cloudy,2680,621381,543101,1,N,2019,135,113
2019/04/19/houmlb-texmlb-1,night,66,"14 mph, Out To CF",Clear,13,592767,434378,1,N,2019,140,117
2019/04/19/kcamlb-nyamlb-1,night,66,"19 mph, In From RF",Overcast,3313,282332,596001,1,N,2019,147,118
2019/04/19/lanmlb-milmlb-1,night,64,"0 mph, None",Roof Closed,32,468504,548389,1,N,2019,158,119
2019/04/19/nynmlb-slnmlb-1,night,57,"21 mph, L To R",Cloudy,2889,425794,450306,1,N,2019,138,121
2019/04/19/phimlb-colmlb-1,night,73,"5 mph, R To L",Clear,19,608566,592826,1,N,2019,115,143
2019/04/19/seamlb-anamlb-1,night,64,"8 mph, R To L",Partly Cloudy,1,570240,594835,1,N,2019,108,136
2019/04/19/sfnmlb-pitmlb-1,night,63,"3 mph, Out To LF",Rain,31,543475,518516,1,N,2019,134,137
2019/04/19/tormlb-oakmlb-1,night,59,"17 mph, Out To RF",Partly Cloudy,10,605156,573186,1,N,2019,133,141
2019/04/19/wasmlb-miamlb-1,night,77,"0 mph, None",Roof Closed,4169,592761,434671,1,N,2019,146,120
2019/04/20/arimlb-chnmlb-1,day,52,"18 mph, L To R",Partly Cloudy,17,506433,425844,1,N,2019,112,109
2019/04/20/atlmlb-clemlb-1,day,48,"8 mph, L To R",Overcast,5,446372,527054,1,Y,2019,114,144
2019/04/20/atlmlb-clemlb-2,night,44,"6 mph, In From LF",Overcast,5,545333,657053,2,Y,2019,114,144
2019/04/20/bosmlb-tbamlb-1,night,72,"0 mph, None",Dome,12,450203,519144,1,N,2019,139,111
2019/04/20/cinmlb-sdnmlb-1,night,67,"12 mph, Varies",Cloudy,2680,641778,622491,1,N,2019,135,113
2019/04/20/houmlb-texmlb-1,night,77,"12 mph, In From RF",Clear,13,592716,543037,1,N,2019,140,117
2019/04/20/kcamlb-nyamlb-1,day,60,"12 mph, R To L",Cloudy,3313,547888,641571,1,N,2019,147,118
2019/04/20/lanmlb-milmlb-1,night,66,"0 mph, None",Roof Closed,32,502624,547943,1,N,2019,158,119
2019/04/20/minmlb-balmlb-1,day,73,"15 mph, R To L",Cloudy,2,573185,621244,1,Y,2019,110,142
2019/04/20/minmlb-balmlb-2,night,63,"5 mph, Out To LF",Partly Cloudy,2,502171,527048,2,Y,2019,110,142
2019/04/20/nynmlb-slnmlb-1,day,62,"15 mph, L To R",Sunny,2889,571945,623167,1,N,2019,138,121
2019/04/20/phimlb-colmlb-1,night,75,"6 mph, L To R",Cloudy,19,622608,605400,1,N,2019,115,143
2019/04/20/seamlb-anamlb-1,night,63,"9 mph, Out To RF",Partly Cloudy,1,502239,579328,1,N,2019,108,136
2019/04/20/sfnmlb-pitmlb-1,day,67,"11 mph, Out To LF",Partly Cloudy,31,592791,502706,1,N,2019,134,137
2019/04/20/tormlb-oakmlb-1,day,62,"21 mph, Out To RF",Partly Cloudy,10,571666,533167,1,N,2019,133,141
2019/04/20/wasmlb-miamlb-1,night,75,"10 mph, In From RF",Sunny,4169,570632,453286,1,N,2019,146,120
2019/04/21/arimlb-chnmlb-1,day,73,"7 mph, Out To CF",Partly Cloudy,17,543022,592662,1,N,2019,112,109
2019/04/21/atlmlb-clemlb-1,night,52,"1 mph, Out To CF",Cloudy,5,669456,608331,1,N,2019,114,144
2019/04/21/bosmlb-tbamlb-1,day,72,"0 mph, None",Dome,12,607192,456034,1,N,2019,139,111
2019/04/21/chamlb-detmlb-1,day,60,"4 mph, R To L",Partly Cloudy,2394,596057,625643,1,N,2019,116,145
2019/04/21/cinmlb-sdnmlb-1,day,64,"11 mph, L To R",Cloudy,2680,664192,641816,1,N,2019,135,113
2019/04/21/houmlb-texmlb-1,day,78,"18 mph, In From RF",Sunny,13,571946,543521,1,N,2019,140,117
2019/04/21/kcamlb-nyamlb-1,day,59,"11 mph, R To L",Partly Cloudy,3313,572020,605347,1,N,2019,147,118
2019/04/21/lanmlb-milmlb-1,day,72,"7 mph, R To L",Partly Cloudy,32,605540,477132,1,N,2019,158,119
2019/04/21/minmlb-balmlb-1,day,65,"1 mph, Out To RF",Partly Cloudy,2,605164,502043,1,N,2019,110,142
2019/04/21/nynmlb-slnmlb-1,day,76,"11 mph, Out To LF",Sunny,2889,641712,592789,1,N,2019,138,121
2019/04/21/phimlb-colmlb-1,day,58,"3 mph, Out To LF",Overcast,19,592351,595191,1,N,2019,115,143
2019/04/21/seamlb-anamlb-1,day,68,"5 mph, L To R",Cloudy,1,570663,502190,1,N,2019,108,136
2019/04/21/sfnmlb-pitmlb-1,day,51,"7 mph, Out To LF",Partly Cloudy,31,502042,605446,1,N,2019,134,137
2019/04/21/tormlb-oakmlb-1,day,65,"11 mph, Out To RF",Sunny,10,474463,592717,1,N,2019,133,141
2019/04/21/wasmlb-miamlb-1,day,78,"7 mph, Out To RF",Partly Cloudy,4169,670950,544931,1,N,2019,146,120
2019/04/22/arimlb-pitmlb-1,night,69,"2 mph, In From CF",Clear,31,605397,643327,1,N,2019,134,109
2019/04/22/chamlb-balmlb-1,night,70,"11 mph, In From LF",Partly Cloudy,2,605276,544365,1,N,2019,110,145
2019/04/22/kcamlb-tbamlb-1,night,72,"0 mph, None",Dome,12,630023,641745,1,N,2019,139,118
2019/04/22/milmlb-slnmlb-1,night,80,"15 mph, In From RF",Clear,2889,656427,605288,1,N,2019,138,158
2019/04/22/minmlb-houmlb-1,night,76,"10 mph, Out To CF",Partly Cloudy,2392,502748,543606,1,N,2019,117,142
2019/04/22/nyamlb-anamlb-1,night,67,"7 mph, R To L",Partly Cloudy,1,518774,457918,1,N,2019,108,147
2019/04/22/phimlb-nynmlb-1,night,57,"8 mph, In From LF",Cloudy,3289,571927,453562,1,N,2019,121,143
2019/04/22/texmlb-oakmlb-1,night,70,"8 mph, Out To RF",Partly Cloudy,10,605135,501985,1,N,2019,133,140
2019/04/22/wasmlb-colmlb-1,night,46,"4 mph, In From CF",Cloudy,19,542881,476451,1,N,2019,115,120
2019/04/23/arimlb-pitmlb-1,night,73,"14 mph, Out To LF",Cloudy,31,592866,596133,1,N,2019,134,109
2019/04/23/atlmlb-cinmlb-1,night,75,"12 mph, Varies",Partly Cloudy,2602,543243,592332,1,N,2019,113,144
2019/04/23/chamlb-balmlb-1,night,81,"9 mph, Varies",Partly Cloudy,2,488768,467100,1,N,2019,110,145
2019/04/23/detmlb-bosmlb-1,day,54,"9 mph, L To R",Cloudy,3,519242,571510,1,S,2019,111,116
2019/04/23/detmlb-bosmlb-2,night,47,"10 mph, Out To LF",Cloudy,3,584171,605513,2,S,2019,111,116
2019/04/23/kcamlb-tbamlb-1,night,72,"0 mph, None",Dome,12,592773,456701,1,N,2019,139,118
2019/04/23/lanmlb-chnmlb-1,night,52,"3 mph, R To L",Partly Cloudy,17,500779,628317,1,N,2019,112,119
2019/04/23/miamlb-clemlb-1,night,56,"19 mph, L To R",Cloudy,5,471911,641154,1,N,2019,114,146
2019/04/23/milmlb-slnmlb-1,night,63,"6 mph, In From LF",Overcast,2889,594965,605200,1,N,2019,138,158
2019/04/23/minmlb-houmlb-1,night,73,"0 mph, None",Roof Closed,2392,489119,501381,1,N,2019,117,142
2019/04/23/nyamlb-anamlb-1,night,68,"6 mph, Out To LF",Clear,1,608717,593334,1,N,2019,108,147
2019/04/23/phimlb-nynmlb-1,night,65,"12 mph, Out To LF",Partly Cloudy,3289,554430,621107,1,N,2019,121,143
2019/04/23/seamlb-sdnmlb-1,night,65,"6 mph, L To R",Clear,2680,676606,657024,1,N,2019,135,136
2019/04/23/sfnmlb-tormlb-1,night,68,"0 mph, None",Roof Closed,14,663423,502188,1,N,2019,141,137
2019/04/23/texmlb-oakmlb-1,night,80,"10 mph, L To R",Partly Cloudy,10,593423,458681,1,N,2019,133,140
2019/04/23/wasmlb-colmlb-1,night,65,"4 mph, R To L",Clear,19,656546,571578,1,N,2019,115,120
2019/04/24/arimlb-pitmlb-1,night,63,"5 mph, L To R",Partly Cloudy,31,543475,518876,1,N,2019,134,109
2019/04/24/atlmlb-cinmlb-1,night,68,"6 mph, L To R",Cloudy,2602,543699,647336,1,N,2019,113,144
2019/04/24/chamlb-balmlb-1,night,73,"7 mph, Varies",Partly Cloudy,2,607644,429722,1,N,2019,110,145
2019/04/24/detmlb-bosmlb-1,night,58,"12 mph, L To R",Partly Cloudy,3,593958,475115,1,N,2019,111,116
2019/04/24/kcamlb-tbamlb-1,day,72,"0 mph, None",Dome,12,605483,596001,1,N,2019,139,118
